MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare_roof,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_RARE,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_RARE,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_None,MasVnrType_RARE,Foundation_PConc,Foundation_RARE,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_BuiltIn,GarageType_Detchd,GarageType_RARE,SaleType_RARE,SaleType_WD,SaleCondition_Partial,SaleCondition_RARE,Street_Alley_Pave_Grvl,Street_Alley_Pave_Pave,Street_Alley_Pave_nan,LotShape_LandContour_IReg_HLS,LotShape_LandContour_IReg_Low,LotShape_LandContour_IReg_Lvl,LotShape_LandContour_Reg_Bnk,LotShape_LandContour_Reg_HLS,LotShape_LandContour_Reg_Low,LotShape_LandContour_Reg_Lvl,LotShape_LotConfig_IReg_Inside,LotShape_LotConfig_RARE,LotShape_LotConfig_Reg_Corner,LotShape_LotConfig_Reg_Inside,LotShape_LandSlope_RARE,LotShape_LandSlope_Reg_Gtl,Condition1_Condition2_Norm_Norm,Condition1_Condition2_RARE,Exterior1st_Exterior2nd_MetalSd_MetalSd,Exterior1st_Exterior2nd_Plywood_Plywood,Exterior1st_Exterior2nd_RARE,Exterior1st_Exterior2nd_RARE_RARE,Exterior1st_Exterior2nd_VinylSd_VinylSd,Exterior1st_Exterior2nd_Wd Sdng_Wd Sdng,Foundation_MasVnrType_CBlock_None,Foundation_MasVnrType_PConc_BrkFace,Foundation_MasVnrType_PConc_None,Foundation_MasVnrType_RARE,Foundation_MasVnrType_RARE_None,SaleCondition_SaleType_Partial_New,SaleCondition_SaleType_RARE,SaleCondition_SaleType_RARE_WD,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,total_Max_Porch_Area,total_Porch,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,no_finishes,no_finishes_perc,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,kfold
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,120.0,9560,5,7,0.0,5,7,5,5,2,5.5,360.0,2.0,0.0,504.0,864.0,10,1,5.0,864,0,0,864,0.0,0.0,1,0,3,1,5,5,10,0,1972.0,3,1.0,288.0,5,5,3,0,0,0,0,0,0,0,0,0,6,128500,0,0,79.66666666666667,2592.0,9848.0,12440.0,0.26320064987814784,12440.0,1.0,1.0,1,39,0.0,39,0,34,34,0.4166666666666667,144.0,12,19.5,16,360.0,0.5833333333333334,6.0,3.9,4.0,55.9,5.081818181818182,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,70.0,8294,4,5,0.0,5,5,5,5,1,2.0,0.0,2.0,0.0,858.0,858.0,5,1,5.0,872,0,0,872,0.0,0.0,1,0,3,1,5,5,10,0,1974.0,2,4.0,480.0,5,5,3,0,0,0,0,0,0,0,5,0,6,123000,0,0,118.48571428571428,2602.0,8774.0,11376.0,0.29655801230909506,11376.0,1.0,1.0,1,40,0.0,40,0,36,36,0.0,96.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,45.5,4.136363636363637,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,66.0,13695,6,5,0.0,5,5,7,5,1,10.0,814.0,2.0,0.0,300.0,1114.0,10,1,5.0,1114,0,0,1114,1.0,0.0,1,0,3,1,7,6,10,0,2004.0,2,2.0,576.0,5,5,3,0,78,0,0,0,0,0,0,0,7,155000,78,78,207.5,3342.0,14271.0,17613.0,0.2341812066428421,17613.0,1.0,1.0,1,8,1.0,7,1,5,4,0.7307001795332136,192.0,10,25.0,14,814.0,0.26929982046678635,5.0,5.0,3.5,56.5,5.136363636363637,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60,69.0,9375,8,5,149.0,7,5,7,5,1,2.0,0.0,2.0,0.0,1284.0,1284.0,10,1,5.0,1284,885,0,2169,0.0,0.0,2,1,3,1,7,7,10,1,2002.0,3,2.0,647.0,5,5,3,192,87,0,0,0,0,0,0,0,8,228500,279,279,129.625,5622.0,10022.0,15644.0,0.5609658750748353,15644.0,1.0,2.0,1,9,0.0,9,0,5,5,0.0,215.66666666666663,12,17.0,16,0.0,1.0,6.0,3.4,4.0,59.4,5.4,-1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50,57.0,7558,6,6,0.0,5,5,5,5,1,2.0,0.0,2.0,0.0,896.0,896.0,7,1,5.0,1172,741,0,1913,0.0,0.0,1,1,3,1,5,9,10,1,1929.0,2,2.0,342.0,3,3,3,0,0,0,0,0,0,0,0,0,3,177000,0,0,132.59649122807016,4722.0,7900.0,12622.0,0.5977215189873418,12622.0,1.0,1.5,1,83,1.0,61,22,81,59,0.0,114.0,10,15.0,10,0.0,1.0,5.0,3.0,2.5,50.5,4.590909090909091,-1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60,85.0,11103,7,5,0.0,7,5,7,5,1,2.0,0.0,2.0,0.0,728.0,728.0,10,1,5.0,728,728,0,1456,0.0,0.0,2,1,3,1,7,8,10,1,2006.0,5,2.0,440.0,5,5,3,0,0,0,0,0,0,0,0,0,7,155835,0,0,130.6235294117647,3640.0,11543.0,15183.0,0.3153426318981201,15183.0,1.0,2.0,1,5,0.0,5,0,1,1,0.0,146.66666666666666,12,17.0,20,0.0,1.0,6.0,3.4,5.0,59.4,5.4,-1
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,50.0,6000,4,4,0.0,5,5,5,5,1,5.0,250.0,2.0,0.0,710.0,960.0,7,1,3.0,960,0,0,960,0.0,0.0,1,0,2,1,3,5,10,0,1997.0,2,1.0,308.0,5,5,3,0,0,168,0,0,0,0,0,0,7,108500,168,168,120.0,2880.0,6308.0,9188.0,0.4565630944831959,9188.0,1.0,1.0,1,91,1.0,61,30,87,57,0.2604166666666667,154.0,10,18.0,14,250.0,0.7395833333333334,5.0,3.6,3.5,43.1,3.9181818181818175,-1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,69.0,20781,7,7,0.0,5,5,5,5,1,3.0,297.0,5.5,68.0,1203.0,1568.0,5,1,5.0,2156,0,0,2156,0.0,0.0,2,0,3,1,5,9,10,1,1968.0,3,2.0,508.0,7,5,3,0,80,0,290,0,0,0,0,0,6,262500,370,370,129.625,5880.0,21289.0,27169.0,0.2761989759969938,27169.0,1.0,1.0,1,43,1.0,8,35,38,3,0.232780612244898,169.33333333333334,10,19.5,18,365.0,0.7672193877551021,5.0,3.9,4.5,53.4,4.854545454545455,-1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,20,93.0,15306,8,5,100.0,7,5,10,5,4,10.0,80.0,2.0,0.0,1652.0,1732.0,10,1,5.0,1776,0,0,1776,1.0,0.0,2,0,3,1,7,7,10,1,2006.0,5,3.0,712.0,5,5,3,0,0,0,0,0,0,0,0,0,5,283463,0,0,164.58064516129033,5284.0,16018.0,21302.0,0.3298788862529654,21302.0,1.0,1.0,1,5,1.0,4,1,1,0,0.04618937644341802,178.0,12,31.0,20,80.0,0.9538106235565821,6.0,6.2,5.0,63.2,5.745454545454546,-1
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,69.0,16196,7,5,0.0,7,5,7,5,4,10.0,1443.0,2.0,0.0,39.0,1482.0,10,1,5.0,1494,0,0,1494,1.0,0.0,2,0,3,1,7,5,10,1,1998.0,3,2.0,514.0,5,5,3,402,25,0,0,0,0,0,0,0,8,215000,427,427,129.625,4470.0,16710.0,21180.0,0.26750448833034113,21180.0,1.0,1.0,1,13,0.0,13,0,9,9,0.9736842105263158,171.33333333333334,12,28.0,16,1443.0,0.02631578947368421,6.0,5.6,4.0,60.6,5.509090909090909,-1
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,70,50.0,5250,8,5,0.0,5,7,5,3,1,1.0,259.0,2.0,0.0,425.0,684.0,3,0,5.0,938,1215,205,2358,0.0,0.0,2,0,4,1,5,8,10,0,1980.0,0,0.0,0.0,0,0,3,0,54,20,0,0,0,0,0,0,12,122000,74,74,105.0,5195.0,5250.0,10445.0,0.9895238095238096,10240.0,0.9803733843944472,2.0,1,139,1.0,24,115,136,21,0.3786549707602339,0.0,12,12.0,0,259.0,0.6213450292397661,6.0,2.4,0.0,44.4,4.036363636363636,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,91.0,11643,5,5,368.0,5,5,5,5,1,1.0,500.0,2.0,0.0,748.0,1248.0,5,1,5.0,1338,1296,0,2634,1.0,1.0,2,2,6,2,5,12,10,0,1969.0,2,4.0,968.0,5,5,3,0,0,0,0,0,0,0,0,0,8,200000,0,0,127.94505494505495,6516.0,12611.0,19127.0,0.5166917770200619,19127.0,1.0,2.0,1,42,0.0,42,0,40,40,0.4006410256410257,193.6,10,14.0,14,500.0,0.5993589743589743,5.0,2.8,3.5,46.3,4.209090909090909,-1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70.0,9247,6,6,318.0,5,5,5,5,1,5.5,319.0,2.0,0.0,539.0,858.0,10,1,5.0,858,858,0,1716,0.0,0.0,1,1,4,1,5,8,10,1,1962.0,5,2.0,490.0,5,5,3,0,84,0,0,120,0,0,0,0,3,171000,204,204,132.1,4290.0,9737.0,14027.0,0.4405874499332443,14027.0,1.0,2.0,1,49,0.0,49,0,46,46,0.3717948717948718,163.33333333333334,10,18.5,20,319.0,0.6282051282051282,5.0,3.7,5.0,56.7,5.154545454545455,-1
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50,50.0,6000,6,9,0.0,7,5,5,5,1,2.0,0.0,2.0,0.0,698.0,698.0,5,1,5.0,786,390,0,1176,0.0,0.0,1,0,2,1,5,4,10,0,1999.0,2,2.0,624.0,5,5,2,210,0,0,0,0,0,0,0,0,7,134900,210,210,120.0,3050.0,6624.0,9674.0,0.4604468599033816,9674.0,1.0,1.5,1,74,1.0,11,63,72,9,0.0,208.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,52.5,4.7727272727272725,-1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,50,56.0,14720,8,5,579.0,7,5,7,5,3,10.0,816.0,2.0,0.0,1217.0,2033.0,10,1,5.0,2053,1185,0,3238,1.0,0.0,2,1,4,1,7,9,10,1,1996.0,5,3.0,666.0,5,5,3,283,86,0,0,0,0,0,0,0,3,410000,369,369,262.85714285714283,8509.0,15386.0,23895.0,0.5530352268295854,23895.0,1.0,1.5,1,16,1.0,15,1,15,14,0.4013772749631087,166.5,12,27.0,20,816.0,0.5986227250368913,6.0,5.4,5.0,62.4,5.672727272727273,-1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60,69.0,10316,7,5,0.0,7,5,7,5,1,10.0,735.0,2.0,0.0,257.0,992.0,10,1,5.0,992,873,0,1865,1.0,0.0,2,1,3,1,7,7,10,1,2000.0,3,3.0,839.0,5,5,3,0,184,0,0,0,0,0,0,0,6,235000,184,184,129.625,4722.0,11155.0,15877.0,0.42330793366203495,15877.0,1.0,2.0,1,11,0.0,11,0,8,8,0.7409274193548387,209.75,12,25.0,16,735.0,0.2590725806451613,6.0,5.0,4.0,60.0,5.454545454545454,-1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,102.0,10192,7,6,143.0,5,5,5,5,1,2.0,0.0,2.0,0.0,570.0,570.0,7,1,5.0,1222,698,0,1920,0.0,0.0,3,0,4,1,7,8,10,1,1968.0,3,2.0,487.0,5,5,3,0,98,0,0,0,0,0,5,0,9,170000,98,98,99.92156862745098,4410.0,10679.0,15089.0,0.41296001498267626,15089.0,1.0,1.3,1,43,1.0,19,24,38,14,0.0,162.33333333333334,10,15.0,16,0.0,1.0,5.0,3.0,4.0,55.0,5.0,-1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,69.0,9477,5,5,65.0,5,5,5,5,1,5.5,340.0,2.0,0.0,524.0,864.0,5,1,5.0,892,0,0,892,0.0,0.0,1,0,3,1,5,5,10,0,1966.0,3,1.0,264.0,5,5,3,0,0,0,0,0,0,0,5,0,10,110000,0,0,129.625,2648.0,9741.0,12389.0,0.2718406734421517,12389.0,1.0,1.0,1,45,0.0,45,0,42,42,0.39351851851851855,132.0,10,18.5,16,340.0,0.6064814814814815,5.0,3.7,4.0,47.7,4.336363636363637,-1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20,69.0,12537,5,6,0.0,5,5,5,5,1,10.0,734.0,2.0,0.0,344.0,1078.0,10,1,5.0,1078,0,0,1078,1.0,0.0,1,1,3,1,5,6,10,1,1971.0,5,2.0,500.0,5,5,3,0,0,0,0,0,0,0,0,0,4,149900,0,0,129.625,3234.0,13037.0,16271.0,0.24806320472501345,16271.0,1.0,1.0,1,40,1.0,3,37,39,2,0.6808905380333952,166.66666666666666,10,23.0,20,734.0,0.31910946196660483,5.0,4.6,5.0,56.6,5.1454545454545455,-1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,160,69.0,2117,6,5,216.0,7,5,7,5,1,10.0,378.0,2.0,0.0,378.0,756.0,10,1,5.0,769,804,0,1573,0.0,0.0,2,1,3,1,7,5,10,0,2000.0,2,2.0,440.0,5,5,3,0,32,0,0,0,0,0,0,0,6,177500,32,32,129.625,3902.0,2557.0,6459.0,1.5260070394994134,6459.0,1.0,2.0,1,11,0.0,11,0,10,10,0.5,146.66666666666666,12,25.0,14,378.0,0.5,6.0,5.0,3.5,57.5,5.227272727272728,-1
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,129.0,16737,9,5,66.0,7,5,10,5,3,10.0,1447.0,2.0,0.0,533.0,1980.0,10,1,5.0,1980,0,0,1980,1.0,0.0,2,0,3,1,10,8,10,1,2004.0,5,3.0,770.0,5,5,3,194,45,0,0,0,0,0,0,0,9,315000,239,239,129.74418604651166,5940.0,17507.0,23447.0,0.3392928542868567,23447.0,1.0,1.0,1,7,1.0,6,1,2,1,0.7308080808080808,192.5,12,30.0,20,1447.0,0.2691919191919192,6.0,6.0,5.0,67.0,6.090909090909091,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,70,51.0,9842,5,6,0.0,5,5,5,3,1,2.0,0.0,2.0,0.0,612.0,612.0,10,1,5.0,990,1611,0,2601,0.0,0.0,3,1,4,1,5,8,10,0,1998.0,3,2.0,621.0,5,5,3,183,0,301,0,0,0,0,0,0,5,189000,484,484,192.98039215686276,5814.0,10463.0,16277.0,0.5556723693013476,16277.0,1.0,2.0,1,90,1.0,13,77,87,10,0.0,207.0,10,13.0,16,0.0,1.0,5.0,2.6,4.0,52.6,4.781818181818182,-1
