iter	RMSE
2911	0.07734320946
2912	0.07732545633
2913	0.07731507424
2914	0.07730278811
2915	0.07728790837
2916	0.07727617384
2917	0.07726385223
2918	0.07725211524
2919	0.07724146084
2920	0.07723288859
2921	0.07721905401
2922	0.07720797078
2923	0.07720466447
2924	0.07720182512
2925	0.0771881264
2926	0.07717866531
2927	0.07716824829
2928	0.07715838662
2929	0.07714252739
2930	0.07712683147
2931	0.07711109903
2932	0.07709836588
2933	0.07708061827
2934	0.07707199568
2935	0.07705828244
2936	0.07704563441
2937	0.07703677605
2938	0.07702685769
2939	0.07701533779
2940	0.07700465923
2941	0.0769971475
2942	0.07698623372
2943	0.07696878254
2944	0.07696176487
2945	0.07695709249
2946	0.07694252676
2947	0.07692867412
2948	0.07692132306
2949	0.07691046708
2950	0.07690731483
2951	0.07689603946
2952	0.07688275427
2953	0.07687217875
2954	0.0768602348
2955	0.07685560683
2956	0.07684466374
2957	0.07683727071
2958	0.0768247274
2959	0.07681494416
2960	0.07680267908
2961	0.07679994614
2962	0.07679047173
2963	0.07678045829
2964	0.07677022082
2965	0.07675776305
2966	0.07674630484
2967	0.07673904431
2968	0.07672653577
2969	0.07671737656
2970	0.07671435526
2971	0.07670302962
2972	0.07668990095
2973	0.07667603062
2974	0.07666056739
2975	0.07665185559
2976	0.07664090863
2977	0.07662624268
2978	0.07660893738
2979	0.07660012778
2980	0.0765916725
2981	0.07658411486
2982	0.07657517197
2983	0.07656491926
2984	0.07655607557
2985	0.07654679011
2986	0.07653814024
2987	0.07652682317
2988	0.07651376971
2989	0.0765007357
2990	0.07648277885
2991	0.07647090743
2992	0.07646077849
2993	0.07645339511
2994	0.07644580577
2995	0.07643311462
2996	0.07642633797
2997	0.07641655976
2998	0.07640946374
2999	0.07639770552
3000	0.07639089526
3001	0.0763786338
3002	0.07636580088
3003	0.07635361917
3004	0.07634159315
3005	0.07633318803
3006	0.07632438677
3007	0.07631709459
3008	0.0763068145
3009	0.07629634959
3010	0.07629340509
3011	0.07628315957
3012	0.07627143697
3013	0.07625948535
3014	0.07624986128
3015	0.07624304035
3016	0.07623353837
3017	0.07622185388
3018	0.07621323349
3019	0.07620630312
3020	0.07619430835
3021	0.07618478239
3022	0.07617326927
3023	0.07617024164
3024	0.07616081147
3025	0.07614793959
3026	0.07613895381
3027	0.0761260628
3028	0.07611464056
3029	0.0761085669
3030	0.0760968905
3031	0.07608435669
3032	0.07607432133
3033	0.07606346028
3034	0.07604787038
3035	0.07603863035
3036	0.07603602031
3037	0.07602524752
3038	0.07601404559
3039	0.07600218835
3040	0.07599134222
3041	0.0759813631
3042	0.07597754121
3043	0.07596975467
3044	0.07596375949
3045	0.0759463838
3046	0.07593432779
3047	0.07592579704
3048	0.07591106669
3049	0.07589944156
3050	0.075888874
3051	0.07588221225
3052	0.07586982655
3053	0.07585713406
3054	0.07585436384
3055	0.07584346163
3056	0.07583342136
3057	0.07582434324
3058	0.07581875512
3059	0.07580748034
3060	0.07579605498
3061	0.07578496873
3062	0.0757739443
3063	0.07576529143
3064	0.07575332864
3065	0.07574144255
3066	0.07573040977
3067	0.07572133877
3068	0.07571447168
3069	0.07570328088
3070	0.07569688643
3071	0.0756932831
3072	0.07568419326
3073	0.07567493432
3074	0.07567050554
3075	0.07565812883
3076	0.07564630513
3077	0.07563553597
3078	0.07562229547
3079	0.07561117447
3080	0.07560844392
3081	0.0755984815
3082	0.07558718485
3083	0.07558045078
3084	0.07557089239
3085	0.07555636344
3086	0.07554880609
3087	0.07553591137
3088	0.0755184358
3089	0.07550714261
3090	0.07549498836
3091	0.0754823291
3092	0.07547241423
3093	0.07546070815
3094	0.07544984697
3095	0.07544429491
3096	0.07543603333
3097	0.07542411884
3098	0.07541761237
3099	0.07540625321
3100	0.07540170187
3101	0.07539405983
3102	0.07539136909
3103	0.07538006974
3104	0.07537277693
3105	0.07536477047
3106	0.0753528833
3107	0.07534479411
3108	0.07533365313
3109	0.0753194009
3110	0.07530796311
3111	0.07529946578
3112	0.07528766881
3113	0.07527726653
3114	0.07526666498
3115	0.07525623853
3116	0.0752451955
3117	0.07523815414
3118	0.07523565435
3119	0.07521835877
3120	0.0752105072
3121	0.07519941295
3122	0.07519253462
3123	0.07518075992
3124	0.07517827922
3125	0.07516113191
3126	0.07515036676
3127	0.075144966
3128	0.07513533408
3129	0.07512309849
3130	0.07511149339
3131	0.07510817294
3132	0.07509784285
3133	0.07508907567
3134	0.07508578094
3135	0.07507805492
3136	0.0750729887
3137	0.07506014127
3138	0.07505043381
3139	0.07503830792
3140	0.07503170094
3141	0.07502078543
3142	0.07501519273
3143	0.07501237388
3144	0.0749995441
3145	0.07498845658
3146	0.07497919241
3147	0.07497081271
3148	0.07496191031
3149	0.07495546593
3150	0.07494506614
3151	0.07493259064
3152	0.07492207965
3153	0.07491120573
3154	0.07490109551
3155	0.07489302126
3156	0.07487906759
3157	0.07487548591
3158	0.07486379627
3159	0.07486003034
3160	0.07485204283
3161	0.07483948422
3162	0.07482835768
3163	0.07481807751
3164	0.07480351198
3165	0.07480111209
3166	0.07478782413
3167	0.07478444971
3168	0.07478098008
3169	0.07476848384
3170	0.07475278589
3171	0.07474961711
3172	0.07473900368
3173	0.07473377416
3174	0.0747217411
3175	0.07471244131
3176	0.07470412779
3177	0.07469431257
3178	0.07467694435
3179	0.0746653765
3180	0.07465355735
3181	0.07464292257
3182	0.07463609374
3183	0.07462713915
3184	0.07461330059
3185	0.0746013866
3186	0.07458547863
3187	0.0745755935
3188	0.07456543682
3189	0.07455243616
3190	0.07454089107
3191	0.07453303665
3192	0.07452572048
3193	0.074517464
3194	0.07450741932
3195	0.07450101623
3196	0.07449232687
3197	0.07448883491
3198	0.07448019703
3199	0.07446913367
3200	0.07445996256
3201	0.07445074097
3202	0.07444071583
3203	0.07443006073
3204	0.07441582026
3205	0.07441320946
3206	0.07440154527
3207	0.0743843596
3208	0.07437583019
3209	0.07435938021
3210	0.0743507036
3211	0.07434104594
3212	0.07432989496
3213	0.0743182267
3214	0.07430868059
3215	0.07429855318
3216	0.07428324357
3217	0.07427507449
3218	0.07426793191
3219	0.07425663239
3220	0.074250215
3221	0.07424242948
3222	0.07423613974
3223	0.07422168331
3224	0.0742134561
3225	0.07420425911
3226	0.07420097884
3227	0.07418760117
3228	0.07417369755
3229	0.07416155413
3230	0.07415222786
3231	0.07414880663
3232	0.07414262248
3233	0.07413395441
3234	0.07413138675
3235	0.07412165408
3236	0.0741112439
3237	0.07409718706
3238	0.07408545122
3239	0.07407461664
3240	0.07406555953
3241	0.07406116744
3242	0.07405137533
3243	0.07404116689
3244	0.07403181116
3245	0.07402927048
3246	0.07401383295
3247	0.07400616017
3248	0.0739975003
3249	0.07398588081
3250	0.07397534352
3251	0.07396910042
3252	0.07395585624
3253	0.07394734655
3254	0.07393229241
3255	0.07392315124
3256	0.07391420406
3257	0.07390696113
3258	0.07389657812
3259	0.07388831694
3260	0.07387556272
3261	0.07386112143
3262	0.07385036831
3263	0.07384028738
3264	0.07383030322
3265	0.0738218465
3266	0.0738137971
3267	0.07380246579
3268	0.07379290809
3269	0.07378242132
3270	0.07377202053
3271	0.07376025854
3272	0.07375209442
3273	0.07374372579
3274	0.07374046238
3275	0.07373053396
3276	0.07371874056
3277	0.07371112239
3278	0.07370133538
3279	0.07369890363
3280	0.07368907814
3281	0.07368647007
3282	0.073675413
3283	0.07366601245
3284	0.07365481227
3285	0.07364445113
3286	0.07362772882
3287	0.07361895988
3288	0.0736091978
3289	0.07360034366
3290	0.07359039252
3291	0.07357489237
3292	0.07356584227
3293	0.07355282933
3294	0.07354242523
3295	0.07353110533
3296	0.07352238731
3297	0.07351642261
3298	0.07350698709
3299	0.07349580345
3300	0.07348717865
3301	0.07347188328
3302	0.07346437988
3303	0.07345217743
3304	0.07344477278
3305	0.07343561514
3306	0.0734282094
3307	0.07341862463
3308	0.07340958803
3309	0.07339750682
3310	0.07338609967
3311	0.07337544788
3312	0.07336547496
3313	0.07335484739
3314	0.07334372925
3315	0.07332868496
3316	0.07332084526
3317	0.07331108042
3318	0.07330864112
3319	0.07329737405
3320	0.07328814156
3321	0.07327253496
3322	0.07326342298
3323	0.07325766449
3324	0.07325008987
3325	0.07324230221
3326	0.07323145188
3327	0.073221336
3328	0.07321346732
3329	0.07320031848
3330	0.07318804575
3331	0.07318060078
3332	0.07316417263
3333	0.07314851985
3334	0.07313996951
3335	0.07313208539
3336	0.07312103156
3337	0.07310611297
3338	0.07309517755
3339	0.0730852959
3340	0.07307551453
3341	0.0730661085
3342	0.07305948783
3343	0.07305366847
3344	0.07304959619
3345	0.07303968382
3346	0.07302647716
3347	0.07301439889
3348	0.07300446552
3349	0.07299503246
3350	0.07298381167
3351	0.07297156231
3352	0.07296717004
3353	0.07295654497
3354	0.07294627193
3355	0.07293851614
3356	0.0729291666
3357	0.0729215621
3358	0.07291101826
3359	0.07290254686
3360	0.07289602772
3361	0.07288106693
3362	0.07287003262
3363	0.07285857316
3364	0.07284710012
3365	0.07283776907
3366	0.07282668701
3367	0.07281575204
3368	0.0728071267
3369	0.07280098854
3370	0.07279231989
3371	0.07278291156
3372	0.072773503
3373	0.07277092954
3374	0.072764446
3375	0.07275414927
3376	0.07274487972
3377	0.0727374154
3378	0.07273104026
3379	0.07272009404
3380	0.0727073725
3381	0.07269487065
3382	0.07268689739
3383	0.07267988052
3384	0.07266535381
3385	0.07265464875
3386	0.07264475077
3387	0.07263365431
3388	0.07262426615
3389	0.07261689241
3390	0.07260601318
3391	0.07259495825
3392	0.07258367807
3393	0.07258057106
3394	0.07257235768
3395	0.07256456064
3396	0.07255180404
3397	0.07254276713
3398	0.07253422248
3399	0.07252507267
3400	0.07251485845
3401	0.07250868086
3402	0.07249438079
3403	0.07248538456
3404	0.07247751105
3405	0.0724631487
3406	0.07245147759
3407	0.07244141152
3408	0.07242732419
3409	0.07242008252
3410	0.07241390033
3411	0.0724040339
3412	0.07239056803
3413	0.07238096862
3414	0.07236650669
3415	0.07236416536
3416	0.07235784472
3417	0.07234619112
3418	0.07233505529
3419	0.0723313941
3420	0.07232137264
3421	0.07231146971
3422	0.07230278316
3423	0.07228846491
3424	0.07227702756
3425	0.07226703199
3426	0.07226217547
3427	0.07225421191
3428	0.07224479827
3429	0.07223449169
3430	0.07222738311
3431	0.07221916513
3432	0.07220895637
3433	0.07219490347
3434	0.07218573673
3435	0.07218155321
3436	0.07217040421
3437	0.07216093949
3438	0.0721508567
3439	0.07213855885
3440	0.07213076774
3441	0.07212078562
3442	0.07211217121
3443	0.07210473935
3444	0.07209680987
3445	0.07209430631
3446	0.07208813966
3447	0.07208029881
3448	0.07207582958
3449	0.07206872298
3450	0.07206019075
3451	0.07205072768
3452	0.07203583258
3453	0.07202873639
3454	0.07201728498
3455	0.0720057862
3456	0.07199525725
3457	0.07198251452
3458	0.07197389694
3459	0.07196645309
3460	0.07195366164
3461	0.07194312167
3462	0.07193679701
3463	0.07192437174
3464	0.07191229862
3465	0.07190148207
3466	0.0718921382
3467	0.07188138234
3468	0.0718721029
3469	0.07186198331
3470	0.07185333105
3471	0.07184771346
3472	0.0718389153
3473	0.07182916818
3474	0.07181526147
3475	0.0718113407
3476	0.07180224113
3477	0.07179136367
3478	0.07178225767
3479	0.07177114391
3480	0.07176031629
3481	0.07175179508
3482	0.07174138464
3483	0.07172981652
3484	0.07171932194
3485	0.07171136201
3486	0.07170193147
3487	0.07169730734
3488	0.07169473419
3489	0.07168369735
3490	0.07167387341
3491	0.07166233623
3492	0.07165258
3493	0.07164508787
3494	0.07162935367
3495	0.07162044135
3496	0.07161176836
3497	0.07160171069
3498	0.07159023934
3499	0.07157961708
3500	0.07157276728
3501	0.07155865891
3502	0.07154403581
3503	0.07153250449
3504	0.07152635892
3505	0.07151850792
3506	0.07150927111
3507	0.07150344064
3508	0.07149487658
3509	0.07148524339
3510	0.07147390716
3511	0.07146837764
3512	0.07146203681
3513	0.07145432898
3514	0.07144521725
3515	0.07143469217
3516	0.07143108142
3517	0.07141809437
3518	0.07140878947
3519	0.07140057456
3520	0.07138631285
3521	0.07137410074
3522	0.07136403958
3523	0.07135643436
3524	0.07134715832
3525	0.07133785554
3526	0.07132726635
3527	0.07131786459
3528	0.07130768865
3529	0.07130478368
3530	0.07129414009
3531	0.07128252806
3532	0.07127192307
3533	0.07126939034
3534	0.07125753461
3535	0.07125557791
3536	0.07125111537
3537	0.0712405026
3538	0.07123529063
3539	0.07122313662
3540	0.07121854373
3541	0.0712076786
3542	0.07119407763
3543	0.07118719321
3544	0.07117829821
3545	0.07117014444
3546	0.07115652607
3547	0.07114922521
3548	0.07113701071
3549	0.07112650674
3550	0.07111553791
3551	0.07110871566
3552	0.07110624046
3553	0.07109908173
3554	0.07108923777
3555	0.07107806286
3556	0.07106599601
3557	0.07105422039
3558	0.07104399576
3559	0.07103573152
3560	0.07102693691
3561	0.07102448369
3562	0.07101004066
3563	0.07100623906
3564	0.07099923061
3565	0.07099679905
3566	0.07098643999
3567	0.07097756772
3568	0.07097180536
3569	0.07095936098
3570	0.07095508117
3571	0.07094774363
3572	0.07093702986
3573	0.07092317683
3574	0.07091378982
3575	0.07090580494
3576	0.07089540273
3577	0.07088576066
3578	0.07087708937
3579	0.07086835735
3580	0.07085905524
3581	0.07084860195
3582	0.0708412532
3583	0.07083509948
3584	0.07082310386
3585	0.07080888283
3586	0.07078979266
3587	0.07078635744
3588	0.07078102181
3589	0.07076903786
3590	0.0707629188
3591	0.07075384682
3592	0.0707460233
3593	0.07073768819
3594	0.07072522145
3595	0.07071523397
3596	0.07070732891
3597	0.07069797021
3598	0.07068781934
3599	0.07067893516
3600	0.07066866661
3601	0.07065915955
3602	0.07064913671
3603	0.07064171999
3604	0.07063199633
3605	0.07062640999
3606	0.0706184659
3607	0.07061046047
3608	0.07060279958
3609	0.07059226367
3610	0.07058805503
3611	0.07058299391
3612	0.0705756924
3613	0.0705667386
3614	0.07055666039
3615	0.07055280755
3616	0.07054128675
3617	0.07053453537
3618	0.07052114283
3619	0.0705088263
3620	0.07049831327
3621	0.07048885551
3622	0.07048697258
3623	0.07047511973
3624	0.07046586659
3625	0.0704639948
3626	0.07045806773
3627	0.07044582129
3628	0.07043906332
3629	0.07042821302
3630	0.07042098265
3631	0.07040859095
3632	0.07040068693
3633	0.07038988601
3634	0.07038318455
3635	0.07037326171
3636	0.07035896553
3637	0.07034989446
3638	0.07033576433
3639	0.07032947529
3640	0.0703188576
3641	0.07030989803
3642	0.07030263848
3643	0.07029362158
3644	0.07028316025
3645	0.07027445786
3646	0.07026865641
3647	0.0702570158
3648	0.07025186294
3649	0.07023693654
3650	0.07022827002
3651	0.07021829991
3652	0.07020631177
3653	0.07020075336
3654	0.07019181515
3655	0.0701818453
3656	0.07017851626
3657	0.07017064459
3658	0.0701603578
3659	0.07015204913
3660	0.0701425796
3661	0.07013264719
3662	0.07012508318
3663	0.07011739002
3664	0.07010819925
3665	0.07010197745
3666	0.07009406075
3667	0.07008508633
3668	0.07007399226
3669	0.07006553584
3670	0.07005745637
3671	0.07004797776
3672	0.07003826571
3673	0.07003643285
3674	0.07002640702
3675	0.07001764328
3676	0.07000996275
3677	0.07000009712
3678	0.0699938849
3679	0.0699876118
3680	0.06997834373
3681	0.06996714879
3682	0.06995875905
3683	0.0699469143
3684	0.06993900899
3685	0.06993473305
3686	0.06992098463
3687	0.06991122354
3688	0.06990464082
3689	0.06989396373
3690	0.06988464193
3691	0.0698784182
3692	0.06986785979
3693	0.06985849521
3694	0.06984928886
3695	0.06983964515
3696	0.06982905994
3697	0.06981823991
3698	0.06980934788
3699	0.06980754628
3700	0.06979985795
3701	0.06979185278
3702	0.06977855376
3703	0.0697745429
3704	0.06976251474
3705	0.06975462819
3706	0.0697452643
3707	0.06973842197
3708	0.0697290746
3709	0.06972125022
3710	0.06971088438
3711	0.06970267645
3712	0.06969481272
3713	0.06968868352
3714	0.069678199
3715	0.0696687206
3716	0.06965931902
3717	0.06965120257
3718	0.06964482689
3719	0.06963558795
3720	0.06962672431
3721	0.06961713045
3722	0.06960780707
3723	0.06960562681
3724	0.06959720523
3725	0.06958737811
3726	0.06958135952
3727	0.0695774798
3728	0.06957107341
3729	0.06956304084
3730	0.06955753013
3731	0.06954983786
3732	0.06953819089
3733	0.06953212667
3734	0.06952190404
3735	0.06951821526
3736	0.06951154596
3737	0.06950597954
3738	0.06949823189
3739	0.06949503876
3740	0.0694851185
3741	0.06947797377
3742	0.06947246813
3743	0.06945851928
3744	0.0694477522
3745	0.06943975879
3746	0.06943193811
3747	0.06942425386
3748	0.06941348727
3749	0.06940723422
3750	0.06939830592
3751	0.06938789307
3752	0.06937807389
3753	0.06936716414
3754	0.0693546604
3755	0.06934669516
3756	0.06933502093
3757	0.06932482957
3758	0.06931455206
3759	0.06930521577
3760	0.06929817099
3761	0.06928839782
3762	0.06927554545
3763	0.0692663106
3764	0.06925871329
3765	0.0692507704
3766	0.069244765
3767	0.06923180413
3768	0.06922104468
3769	0.06921185339
3770	0.06920251414
3771	0.06919064262
3772	0.06917882543
3773	0.06916974434
3774	0.06916153607
3775	0.06915455426
3776	0.06914998201
3777	0.06914196982
3778	0.06913489233
3779	0.06912929342
3780	0.06912716925
3781	0.0691189844
3782	0.06911256084
3783	0.06910076565
3784	0.06909329542
3785	0.06908236633
3786	0.0690749714
3787	0.06906474707
3788	0.06906089546
3789	0.06905471068
3790	0.06905186465
3791	0.06904126877
3792	0.0690343487
3793	0.06902721548
3794	0.06901840788
3795	0.06900791831
3796	0.0689972145
3797	0.06898950061
3798	0.06898191534
3799	0.06897157691
3800	0.0689613301
3801	0.06895889146
3802	0.06895139472
3803	0.06894065263
3804	0.06893009046
3805	0.06891940053
3806	0.06891152063
3807	0.0689022975
3808	0.0688948419
3809	0.06888254897
3810	0.06887785005
3811	0.06886785873
3812	0.0688589127
3813	0.06885489518
3814	0.06885266515
3815	0.06884070519
3816	0.06882900492
3817	0.06882331877
3818	0.06881354441
3819	0.06880418699
3820	0.06878966027
3821	0.06877854647
3822	0.06876672893
3823	0.06875637662
3824	0.06875019907
3825	0.06874179203
3826	0.06873781616
3827	0.06873527711
3828	0.06872585201
3829	0.06871384367
3830	0.06870646303
3831	0.06869833233
3832	0.06869116772
3833	0.06868379839
3834	0.06867517244
3835	0.06866385503
3836	0.06865594597
3837	0.068646011
3838	0.06863911729
3839	0.06863227073
3840	0.06862076685
3841	0.06861053273
3842	0.06860461947
3843	0.06859368849
3844	0.06858307307
3845	0.06857482585
3846	0.06856598138
3847	0.06855824851
3848	0.06855110231
3849	0.06854351033
3850	0.06853340725
3851	0.06852287119
3852	0.06851583685
3853	0.0685084659
3854	0.06850174656
3855	0.06849175468
3856	0.06848575927
3857	0.06847632393
3858	0.0684691851
3859	0.06846061318
3860	0.06845336174
3861	0.0684461425
3862	0.06843886185
3863	0.06843093945
3864	0.06842205318
3865	0.06841802084
3866	0.06840628912
3867	0.06839958903
3868	0.06838844984
3869	0.0683779089
3870	0.06836916127
3871	0.06836273317
3872	0.06835525299
3873	0.06834310646
3874	0.06833371645
3875	0.06832125229
3876	0.06831110937
3877	0.06830264995
3878	0.06829014536
3879	0.06827966072
3880	0.06827000136
3881	0.06826794437
3882	0.06825779603
3883	0.06824848064
3884	0.06823935088
3885	0.06822907403
3886	0.06821920325
3887	0.06820854112
3888	0.0681983728
3889	0.06819294229
3890	0.06818551446
3891	0.06818055133
3892	0.06817292714
3893	0.06816480928
3894	0.06815352889
3895	0.06814409381
3896	0.06813458274
3897	0.06812425548
3898	0.06811434267
3899	0.06810223476
3900	0.06809298912
3901	0.06808221499
3902	0.06807521791
3903	0.06806529361
3904	0.06805504714
3905	0.06804723618
3906	0.06803602179
3907	0.0680292995
3908	0.06802041308
3909	0.06800835222
3910	0.06799744577
3911	0.06799063822
3912	0.06798190689
3913	0.06797388608
3914	0.06796657535
3915	0.06796015375
3916	0.06794905329
3917	0.06793824009
3918	0.06792610341
3919	0.06791689717
3920	0.06791007352
3921	0.06790097743
3922	0.06789574203
3923	0.06788552768
3924	0.06787808148
3925	0.06786971411
3926	0.06786100057
3927	0.06785072992
3928	0.06783779445
3929	0.06783230844
3930	0.06782267276
3931	0.06781430894
3932	0.06780255616
3933	0.06779402561
3934	0.06778438108
3935	0.06778011524
3936	0.06777035042
3937	0.06776063045
3938	0.06775570908
3939	0.06774702119
3940	0.06774071802
3941	0.06773523505
3942	0.06773148303
3943	0.06772237384
3944	0.0677156179
3945	0.0677093732
3946	0.06769983075
3947	0.06769731498
3948	0.06768862612
3949	0.06768137114
3950	0.06767937558
3951	0.06767011316
3952	0.06766248474
3953	0.0676523911
3954	0.06764266393
3955	0.06763356888
3956	0.06762457591
3957	0.06761440775
3958	0.06760441901
3959	0.0675947759
3960	0.06758626095
3961	0.06757525414
3962	0.06756432686
3963	0.06755873239
3964	0.06755094016
3965	0.06754435771
3966	0.06753512032
3967	0.06752655959
3968	0.06751629121
3969	0.06750931135
3970	0.06750220346
3971	0.06749454333
3972	0.0674839567
3973	0.06747688548
3974	0.06746763797
3975	0.06745754533
3976	0.06744875668
3977	0.06743793867
3978	0.0674300698
3979	0.06742175107
3980	0.06741501928
3981	0.06740566417
3982	0.06739596897
3983	0.06738558976
3984	0.06737760418
3985	0.06737412327
3986	0.06736768942
3987	0.06735752354
3988	0.06734923834
3989	0.06734145929
3990	0.06733408034
3991	0.06732833331
3992	0.06732274259
3993	0.06731215278
3994	0.06730610486
3995	0.06730086941
3996	0.06729396523
3997	0.06728664731
3998	0.06727877336
3999	0.06727112555
4000	0.06726164525
4001	0.06725359009
4002	0.06724630583
4003	0.06723735679
4004	0.06722814487
4005	0.06721838772
4006	0.06720808301
4007	0.06720070597
4008	0.06719113685
4009	0.06718294773
4010	0.06717465785
4011	0.06717143994
4012	0.06715997017
4013	0.06715248974
4014	0.06714714545
4015	0.0671354606
4016	0.06712671128
4017	0.06712426643
4018	0.06711726908
4019	0.06711361291
4020	0.06710519312
4021	0.0670958223
4022	0.06708660333
4023	0.06707500503
4024	0.06706980021
4025	0.06706238974
4026	0.06705202639
4027	0.06704440927
4028	0.06703615303
4029	0.06702876867
4030	0.06701970529
4031	0.06701279285
4032	0.06700435632
4033	0.06699528936
4034	0.0669857237
4035	0.06697816549
4036	0.06697364441
4037	0.06697069985
4038	0.06696270508
4039	0.0669520558
4040	0.0669466825
4041	0.06693523108
4042	0.06692540563
4043	0.06691481783
4044	0.06690767956
4045	0.06690005045
4046	0.06689200421
4047	0.06688457463
4048	0.0668776537
4049	0.0668668342
4050	0.06685942596
4051	0.06685392046
4052	0.06684550868
4053	0.06683650931
4054	0.06683145553
4055	0.06682434412
4056	0.0668165292
4057	0.06680999702
4058	0.06680100021
4059	0.06679573434
4060	0.06679200911
4061	0.06678354206
4062	0.06677792758
4063	0.06677110109
4064	0.06676372567
4065	0.06675634576
4066	0.06674933438
4067	0.06674299979
4068	0.06673490225
4069	0.06672509253
4070	0.06671857379
4071	0.06671385007
4072	0.06671250366
4073	0.06670220661
4074	0.06669398295
4075	0.0666870246
4076	0.06667404802
4077	0.06666634287
4078	0.06665964969
4079	0.06665598125
4080	0.0666483485
4081	0.0666401165
4082	0.06663084335
4083	0.06662253698
4084	0.06661260387
4085	0.06660241143
4086	0.06659278965
4087	0.06658295805
4088	0.06657379382
4089	0.06657120869
4090	0.06656148266
4091	0.06655524897
4092	0.06654814963
4093	0.06653957008
4094	0.0665320782
4095	0.06652685477
4096	0.06651924687
4097	0.06651357372
4098	0.06650606276
4099	0.0665039864
4100	0.06649676627
4101	0.06648925349
4102	0.06648178942
4103	0.06647346291
4104	0.06646724293
4105	0.06645856937
4106	0.06644941934
4107	0.06644633744
4108	0.06643473633
4109	0.06642511436
4110	0.06642020811
4111	0.06641277978
4112	0.06640593979
4113	0.06639480111
4114	0.0663858746
4115	0.06637799508
4116	0.06637189418
4117	0.06636354958
4118	0.06635689136
4119	0.06635074099
4120	0.06634455819
4121	0.06633638227
4122	0.06633165219
4123	0.06632253799
4124	0.06631223097
4125	0.06630480479
4126	0.06629924366
4127	0.06629409908
4128	0.06628553065
4129	0.06627433632
4130	0.0662678559
4131	0.06625881748
4132	0.06625180691
4133	0.06624328292
4134	0.06623309553
4135	0.06622347919
4136	0.06621860383
4137	0.06620953063
4138	0.0662001468
4139	0.06619317317
4140	0.06618591835
4141	0.06617752308
4142	0.06616703889
4143	0.06615995059
4144	0.06614724113
4145	0.06613979316
4146	0.06613300206
4147	0.06612772486
4148	0.06612563469
4149	0.06611609294
4150	0.06610357951
4151	0.06609577401
4152	0.06608869053
4153	0.06608133308
4154	0.06607202777
4155	0.0660666341
4156	0.0660585473
4157	0.06605196218
4158	0.06604361443
4159	0.06603432127
4160	0.06602619092
4161	0.06601949946
4162	0.06600830477
4163	0.06599476128
4164	0.06598980994
4165	0.06598371929
4166	0.06597747535
4167	0.06596772669
4168	0.06595801722
4169	0.06595035419
4170	0.06594609707
4171	0.06594019166
4172	0.06592962407
4173	0.06591888586
4174	0.06590786746
4175	0.06590170234
4176	0.06589345874
4177	0.06588673605
4178	0.06588215001
4179	0.06587384276
4180	0.06587129669
4181	0.06586600908
4182	0.06586095257
4183	0.06585262496
4184	0.06584466591
4185	0.065839045
4186	0.06583301165
4187	0.06582412316
4188	0.06581781409
4189	0.06581075178
4190	0.0658045013
4191	0.06579729991
4192	0.06578856934
4193	0.06578202037
4194	0.06577290615
4195	0.06576617742
4196	0.06575817234
4197	0.06575319415
4198	0.06574392364
4199	0.06573149892
4200	0.06572518773
4201	0.06572274264
4202	0.06572063313
4203	0.06571372539
4204	0.06570751985
4205	0.06570417829
4206	0.0657025302
4207	0.06569181598
4208	0.06568973226
4209	0.06568774193
4210	0.06567909325
4211	0.0656777045
4212	0.06567050271
4213	0.06566307613
4214	0.06565201547
4215	0.06564655138
4216	0.06564493627
4217	0.06563496698
4218	0.06562591459
4219	0.06562138204
4220	0.06561263336
4221	0.06561089933
4222	0.0656029866
4223	0.06559857957
4224	0.06559102621
4225	0.06558169188
4226	0.06557317133
4227	0.06556879728
4228	0.06556680917
4229	0.06555994561
4230	0.06555406151
4231	0.06554434393
4232	0.06553531876
4233	0.06552547646
4234	0.06551908087
4235	0.06550784065
4236	0.06549653298
4237	0.06548641263
4238	0.06548258815
4239	0.06547625285
4240	0.06546871186
4241	0.06546354311
4242	0.06545562229
4243	0.06545018867
4244	0.06544165764
4245	0.06543291737
4246	0.06542254613
4247	0.06541506021
4248	0.06540585053
4249	0.0653973225
4250	0.06538990887
4251	0.06538217937
4252	0.06537592993
4253	0.06536783681
4254	0.06536213271
4255	0.06535468456
4256	0.06535061661
4257	0.06534374227
4258	0.06533784493
4259	0.06533318891
4260	0.06532499054
4261	0.06531583589
4262	0.06530706873
4263	0.06529992009
4264	0.0652937197
4265	0.06528563055
4266	0.06527531094
4267	0.06526707648
4268	0.06525833445
4269	0.06525119735
4270	0.06524352204
4271	0.06523773755
4272	0.06522909198
4273	0.0652215603
4274	0.06521476497
4275	0.06520801721
4276	0.06520348757
4277	0.0652007937
4278	0.06519349177
4279	0.06518554134
4280	0.06517901525
4281	0.06517032361
4282	0.06515986517
4283	0.06515297859
4284	0.0651443749
4285	0.06513751411
4286	0.06512961152
4287	0.06512274561
4288	0.06511397909
4289	0.06510725112
4290	0.06510084551
4291	0.06509216207
4292	0.065088833
4293	0.0650797604
4294	0.06507226614
4295	0.06506375085
4296	0.06505802516
4297	0.06504743456
4298	0.06503788709
4299	0.06503587883
4300	0.06502778964
4301	0.06502011401
4302	0.06501367059
4303	0.06500321071
4304	0.06499796953
4305	0.06498682138
4306	0.06498229495
4307	0.06497481641
4308	0.0649684172
4309	0.0649597101
4310	0.06495475601
